province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2001","Jangkaran"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2002","Sindutan"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2003","Palihan"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2004","Glagah"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2005","Kalidengen"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2006","Plumbon"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2007","Kedundang"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2008","Demen"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2009","Kulur"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2010","Kaligintung"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2011","Temon Wetan"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2012","Temon Kulon"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2013","Kebonrejo"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2014","Janten"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.01","Temon","34.01.01.2015","Karangwuluh"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.1008","Wates"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.2001","Karangwuni"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.2002","Sogan"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.2003","Kulwaru"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.2004","Ngestiharjo"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.2005","Bendungan"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.2006","Triharjo"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.02","Wates","34.01.02.2007","Giripeni"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2001","Garongan"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2002","Pleret"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2003","Bugel"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2004","Kanoman"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2005","Depok"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2006","Bojong"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2007","Tayuban"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2008","Gotakan"
"34","Daerah Istimewa Yogyakarta","34.01","Kabupaten Kulon Progo","34.01.03","Panjatan","34.01.03.2009","Panjatan"
