province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2001","Dindey"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2002","Indisey"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2003","Hingk"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2004","Warmare"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2005","Nimbay"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2006","Meny"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2007","Tanah Merah"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2008","Umcen"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2009","Subsay"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2010","Madrat"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2011","Snaimboy"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2012","Guentuy"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2013","Ngungguen"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2014","Sotea"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2015","Duwin"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2016","Ibuwau"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2017","Iboisrati"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2018","Sraindabey"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.03","Warmare","92.02.03.2023","Indonbey"
"92","Papua Barat","92.02","Kabupaten Manokwari","92.02.04","Prafi","92.02.04.2001","Prafi Mulya"
