province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2001","Gufasa"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2002","Guaimaadu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2003","Jalan Baru"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2004","Gam Lamo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2005","Soakonora"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2006","Galala"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2007","Bobanehena"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2008","Payo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2009","Bobo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2010","Saria"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2011","Idam Dehe"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2012","Idamdehe Gamsungi"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2013","Marmabati"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2014","Gamtala"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2015","Lolory"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2016","Toboso"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2017","Huku-Huku Kie"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2018","Acango"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2019","Tedeng"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2020","Akediri"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2021","Pornity"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2022","Buku Matiti"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2023","Todowongi"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2024","Tuada"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2025","Matui"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2026","Buku Bualawa"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2027","Tauro"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2034","Hate Bicara"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2035","Guaria"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2036","Pateng"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2037","Bobo Jiko"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2038","Ulo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2039","Kuripasai"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.01","Jailolo","82.01.01.2040","Buku Maadu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2001","Kedi"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2002","Soasio"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2003","Totala"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2004","Tolofuo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2005","Tuguis"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2006","Tasye"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2007","Laba Besar"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2008","Laba Kecil"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2010","Bakun"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2011","Buo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2018","Kahatola"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2019","Bosala"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2020","Salu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2023","Bantoli"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2024","Linggua"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2025","Tomodo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.02","Loloda","82.01.02.2026","Totala Jaya"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2012","Togola Wayoli"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2013","Togola Sangir"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2014","Tahafo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2015","Tongute Ternate"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2016","Akesibu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2017","Maritango"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2018","Kie Ici"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2019","Tongute Goin"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2020","Tungute Sungi"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2021","Gam Ici"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2022","Tobaol"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2023","Gamlamo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2037","Naga"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2040","Soana Masungi"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2041","Tongute Ternate Selatan"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2042","Ake Boso"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.03","Ibu","82.01.03.2043","Kampung Baru"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2001","Susupu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2002","Lako Akelamo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2003","Taruba"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2004","Todahe"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2005","Peot"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2006","Sasur"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2007","Goro goro"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2008","Tacim"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2009","Balisoang"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2010","Worat-worat"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2011","Tacici"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2012","Taraudu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2013","Golo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2028","Lako Akederi"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2029","Jara Kore"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2030","Ropu Tengah Balu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2033","Dere"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2034","Balisoan Utara"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.04","Sahu","82.01.04.2035","Sasur Pantai"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2001","Sidangoli Gam"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2002","Sidongoli Dehe"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2003","Domato"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2004","Tataleka"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2005","Gamlenge"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2006","Akejailolo"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2007","Biamaahi"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2008","Tuguraci"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2009","Akeara"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2010","Akelaha"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2011","Dodinga"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2012","Tewe"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2013","Toniku"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2014","Rioribati"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2021","Taba Damai (DB)"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2022","Moiso"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2023","Braha"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2024","Bangkit Rahmat"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2025","Bobane Dano"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2026","Suka Damai"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2027","Hijrah"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2028","Ratem"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2029","Bobaneigo Madihutu"
"82","Maluku Utara","82.01","Kabupaten Halmahera Barat","82.01.05","Jailolo Selatan","82.01.05.2030","Tetewang Joronga"
