province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.1011","Candi"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.1012","Kumai Hulu"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.1013","Kumai Hilir"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2001","Sungai Cabang"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2002","Teluk Pulai"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2003","Sabuai"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2004","Keraya"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2005","Teluk Bogam"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2006","Sungai Bakau"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2007","Kubu"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2008","Sungai Kapitan"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2009","Batu Belaman"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2010","Sungai Tendang"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2014","Sungai Sekonyer"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2015","Sungai Bedaun"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2017","Bumi Harjo"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2032","Pangkalan Satu"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.01","Kumai","62.01.01.2034","Sabuai Timur"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.1002","Mendawai Seberang"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.1003","Mendawai"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.1005","Madurejo"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.1006","Sidorejo"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.1007","Raja"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.1008","Raja Seberang"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.1009","Baru"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2001","Tanjung Putri"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2004","Pasir Panjang"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2010","Rangda"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2011","Kenambui"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2012","Runtu"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2013","Umpang"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2014","Kumpai Batu Bawah"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2015","Kumpai Batu Atas"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2016","Natai Raya"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2017","Medang Sari"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2018","Natai Baru"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2019","Tanjung Terantang"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.02","Arut Selatan","62.01.02.2020","Sulung"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.03","Kotawaringin Lama","62.01.03.1007","Kotawaringin Hulu"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.03","Kotawaringin Lama","62.01.03.1008","Kotawaringin Hilir"
"62","Kalimantan Tengah","62.01","Kabupaten Kotawaringin Barat","62.01.03","Kotawaringin Lama","62.01.03.2001","Babual Baboti"
