province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2001","Ayong"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2002","Babo"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2003","Bolangat"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2004","Maelang"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2005","Domisil Moonow"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2006","Pangi"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2012","Lolanan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2015","Cempaka"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2017","Batu Merah"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2018","Pasir Putih"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2019","Pangi Timur"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.05","Sang Tombolang","71.01.05.2020","Bolangat Timur"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2001","Matayangan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2002","Uuan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2003","Ikhwan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2004","Doloduo"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2005","Wangga Baru"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2010","Toraut"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2011","Mekaruo"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2017","Toraut Utara"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2018","Doloduo Satu"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2019","Doloduo Dua"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2020","Doloduo Tiga"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.09","Dumoga Barat","71.01.09.2022","Toraut Tengah"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.1003","Imandi"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2001","Tonom"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2002","Mogoyunggung"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2004","Modomang"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2005","Kembang Mertha"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2006","Dumoga"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2013","Pinonobatuan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2017","Dumoga II"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2018","Pinonobatuan Barat"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2019","Amertha Sari"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2020","Kembang Sari"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2021","Amertha Buana"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2023","Mogoyunggung Satu"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2024","Mogoyunggung Dua"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2025","Dumoga Tiga"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.10","Dumoga Timur","71.01.10.2026","Dumoga Empat"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2001","Tumokang Baru"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2002","Mopugad Utara"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2003","Mopugad Selatan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2004","Mopuya Utara"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2005","Mopuya Selatan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2007","Dondomon"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2014","Mopugad Utara Satu"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2015","Mopugad Utara Dua"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2016","Mopugad Selatan Satu"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2017","Mopuya Utara Satu"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2018","Mopuya Utara Dua"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2019","Mopuya Selatan Satu"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2020","Mopuya Selatan Dua"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2024","Dondomon Utara"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2025","Dondomon Selatan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.11","Dumoga Utara","71.01.11.2026","Tumokang Timur"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2001","Totabuan"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2002","Pindol"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2003","Solog"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2004","Tandu"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2005","Lolak"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2006","Motabang"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2007","Mongkoinit"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2008","Labuan Uki"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2009","Pinogaluman"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2010","Sauk"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2011","Lalow"
"71","Sulawesi Utara","71.01","Kabupaten Bolaang Mongondow","71.01.12","Lolak","71.01.12.2012","Buntalo"
