province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1002","Samkai"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1003","Karang Indah"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1004","Mandala"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1005","Maro"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1006","Kelapa Lima"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1007","Rimba Jaya"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1009","Bambu Pemali"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1010","Seringgu Jaya"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1011","Kamundu"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1012","Kamahedoga"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.1013","Muli"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.2001","Nasem"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.2008","Wasur"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.2014","Bokem"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.2015","Buti"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.01","Merauke","93.01.01.2016","Nggolar"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2001","Muting"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2002","Boha"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2003","Wan"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2004","Kolam"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2005","Selauw"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2006","Pachas"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2007","Seed Agung"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2008","Enggol Jaya"
"93","Papua Selatan","93.01","Kabupaten Merauke","93.01.02","Muting","93.01.02.2009","Manway Bop"
