province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.1009","Hollo"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2001","Tamilouw"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2002","Sepa"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2003","Rutah"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2004","Soahuku"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2005","Amahai"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2006","Haruru"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2007","Sehati"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2008","Makariki"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2010","Yafila"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2011","Banda Baru"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2020","Yainuelo"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2021","Nua Nea"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2022","Hatuhenu"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.01","Amahai","81.01.01.2023","Nuweletetu"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2001","Usliapan"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2002","Kuralele"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2003","Kokroman"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2004","Messa"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2005","Ameth"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2006","Waru"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2007","Bumey"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2008","Sifluru"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2009","Layeni"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2010","Wotay"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2011","Issu"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2012","Lesluru"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2013","Watludan"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2014","Trana"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2015","Jerili"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.02","Teon Nila Serua","81.01.02.2016","Nakupia"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2001","Wahai"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2002","Air Besar"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2003","Pasahari"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2007","Manusela"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2009","Kaloa"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2010","Kanikeh"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2011","Roho"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2012","Huaulu"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2021","Rumahsokat"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2022","Sawai"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2044","Besi"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2045","Malaku"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2046","Maraina"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2047","Solea"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2048","Elemata"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2049","Hatuolo"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2050","Siatele"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2051","Masihulan"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2052","Oping"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.06","Seram Utara","81.01.06.2053","Olong"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.09","Banda","81.01.09.2001","Nusantara"
"81","Maluku","81.01","Kabupaten Maluku Tengah","81.01.09","Banda","81.01.09.2002","Dwiwarna"
