province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.1001","Sentani Kota"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.1002","Dobonsolo"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.1003","Hinekombe"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.2004","Sereh"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.2005","Yobeh"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.2006","Ilfele"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.2011","Hobong"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.2017","Yahim"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.3007","Desa Adat Yoboi"
"91","Papua","91.03","Kabupaten Jayapura","91.03.01","Sentani","91.03.01.3010","Desa Adat Heaiseai Yomo Heai"
"91","Papua","91.03","Kabupaten Jayapura","91.03.02","Sentani Timur","91.03.02.2001","Nolokla"
"91","Papua","91.03","Kabupaten Jayapura","91.03.02","Sentani Timur","91.03.02.2002","Puai"
"91","Papua","91.03","Kabupaten Jayapura","91.03.02","Sentani Timur","91.03.02.2004","Asei Besar"
"91","Papua","91.03","Kabupaten Jayapura","91.03.02","Sentani Timur","91.03.02.2006","Nendali"
"91","Papua","91.03","Kabupaten Jayapura","91.03.02","Sentani Timur","91.03.02.3003","Desa Adat Ayapo"
"91","Papua","91.03","Kabupaten Jayapura","91.03.02","Sentani Timur","91.03.02.3005","Desa Adat Kleuwblou"
"91","Papua","91.03","Kabupaten Jayapura","91.03.02","Sentani Timur","91.03.02.3007","Desa Adat Yokiwa"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2001","Waiya"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2002","Entiyebo"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2003","Kendate"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2004","Tablasupa"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2005","Yepase"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2006","Wambena"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2007","Yewena"
"91","Papua","91.03","Kabupaten Jayapura","91.03.03","Depapre","91.03.03.2012","Doromena"
"91","Papua","91.03","Kabupaten Jayapura","91.03.04","Sentani Barat","91.03.04.2001","Dosay"
"91","Papua","91.03","Kabupaten Jayapura","91.03.04","Sentani Barat","91.03.04.2005","Maribu"
"91","Papua","91.03","Kabupaten Jayapura","91.03.04","Sentani Barat","91.03.04.2008","Sabron Sari"
"91","Papua","91.03","Kabupaten Jayapura","91.03.04","Sentani Barat","91.03.04.2011","Sabro Yaru"
"91","Papua","91.03","Kabupaten Jayapura","91.03.04","Sentani Barat","91.03.04.3006","Desa Adat Waibron Bano"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2001","Sama"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2002","Manda Yawan"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2003","Mamda"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2004","Mamei"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2005","Nambom"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2006","Kwansu"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2007","Soaib"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2008","Sabeab Kecil"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2009","Sekori"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2010","Skoaim"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2011","Benggwin Progo"
"91","Papua","91.03","Kabupaten Jayapura","91.03.05","Kemtuk","91.03.05.2012","Aib"
"91","Papua","91.03","Kabupaten Jayapura","91.03.06","Kemtuk Gresi","91.03.06.1015","Hatib"
"91","Papua","91.03","Kabupaten Jayapura","91.03.06","Kemtuk Gresi","91.03.06.2001","Domoikati"
"91","Papua","91.03","Kabupaten Jayapura","91.03.06","Kemtuk Gresi","91.03.06.2002","Dementin"
"91","Papua","91.03","Kabupaten Jayapura","91.03.06","Kemtuk Gresi","91.03.06.2003","Yanbra"
"91","Papua","91.03","Kabupaten Jayapura","91.03.06","Kemtuk Gresi","91.03.06.2004","Braso"
"91","Papua","91.03","Kabupaten Jayapura","91.03.06","Kemtuk Gresi","91.03.06.2005","Pupehabu"
