province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1001","Kayubulan"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1002","Kayumerah"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1003","Hunggaluwa"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1004","Bolihuangga"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1005","Hepuhulawa"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1006","Hutuo"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1007","Dutulanaa"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1008","Tenilo"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1009","Biyonga"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1010","Bongohulawa"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1011","Bulota"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1012","Malahu"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1013","Tilihuwa"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.01","Limboto","75.01.01.1014","Polohungo"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2011","Bulila"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2014","Mongolato"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2015","Luhu"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2016","Hulawa"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2017","Pilohayanga"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2018","Dulamayo Selatan"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2019","Dulamayo Barat"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2020","Dulohupa"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.02","Telaga","75.01.02.2021","Pilohayanga Barat"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2001","Iluta"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2002","Bua"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2003","Huntu"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2004","Payunga"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2012","Barakati"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2013","Ilohungayo"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2014","Dunggala"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.03","Batudaa","75.01.03.2015","Pilobuhuta"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.04","Tibawa","75.01.04.2001","Isimu Utara"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.04","Tibawa","75.01.04.2002","Isimu Selatan"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.04","Tibawa","75.01.04.2003","Datahu"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.04","Tibawa","75.01.04.2004","Tolotio"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.04","Tibawa","75.01.04.2005","Labanu"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.04","Tibawa","75.01.04.2006","Reksonegoro"
"75","Gorontalo","75.01","Kabupaten Gorontalo","75.01.04","Tibawa","75.01.04.2007","Buhu"
