province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.01","Bambalamotu","76.01.01.1006","Bambalamotu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.01","Bambalamotu","76.01.01.2003","Polewali"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.01","Bambalamotu","76.01.01.2004","Randomayang"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.01","Bambalamotu","76.01.01.2007","Pangiang"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.01","Bambalamotu","76.01.01.2008","Kalola"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.01","Bambalamotu","76.01.01.2009","Wulai"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.02","Pasangkayu","76.01.02.1001","Pasangkayu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.02","Pasangkayu","76.01.02.1002","Martajaya"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.02","Pasangkayu","76.01.02.2010","Pakava"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.02","Pasangkayu","76.01.02.2014","Karya Bersama"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.02","Pasangkayu","76.01.02.2015","Ako"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.02","Pasangkayu","76.01.02.2016","Gunung Sari"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.03","Baras","76.01.03.1001","Baras"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.03","Baras","76.01.03.2002","Balanti"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.03","Baras","76.01.03.2003","Motu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.03","Baras","76.01.03.2012","Bulu Parigi"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.03","Baras","76.01.03.2013","Towoni"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.03","Baras","76.01.03.2016","Kasano"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.04","Sarudu","76.01.04.2001","Sarudu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.04","Sarudu","76.01.04.2003","Bulu Mario"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.04","Sarudu","76.01.04.2005","Kumasari"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.04","Sarudu","76.01.04.2011","Patika"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.04","Sarudu","76.01.04.2012","Doda"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.05","Dapurang","76.01.05.2001","Dapurang"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.05","Dapurang","76.01.05.2002","Benggaulu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.05","Dapurang","76.01.05.2003","Tirtabuana"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.05","Dapurang","76.01.05.2004","Bulu Bonggu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.05","Dapurang","76.01.05.2005","Sarasa"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.06","Duripoku","76.01.06.2001","Tammarunang"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.06","Duripoku","76.01.06.2002","Saptanajaya"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.06","Duripoku","76.01.06.2003","Taranggi"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.06","Duripoku","76.01.06.2004","Sipakainga"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.07","Bulu Taba","76.01.07.2001","Lilimori"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.07","Bulu Taba","76.01.07.2002","Karave"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.07","Bulu Taba","76.01.07.2003","Bukit Harapan"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.07","Bulu Taba","76.01.07.2004","Kastabuana"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.07","Bulu Taba","76.01.07.2005","Sumber Sari"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.07","Bulu Taba","76.01.07.2006","Lelejae"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.07","Bulu Taba","76.01.07.2007","Ompi"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.08","Tikke Raya","76.01.08.2001","Tikke"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.08","Tikke Raya","76.01.08.2002","Makmur Jaya"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.08","Tikke Raya","76.01.08.2003","Lariang"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.08","Tikke Raya","76.01.08.2004","Pajalele"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.08","Tikke Raya","76.01.08.2005","Jengeng Raya"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.09","Pedongga","76.01.09.2001","Malei"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.09","Pedongga","76.01.09.2002","Pedanda"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.09","Pedongga","76.01.09.2003","Batu Oge"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.09","Pedongga","76.01.09.2004","Martasari"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.10","Bambaira","76.01.10.2001","Bambaira"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.10","Bambaira","76.01.10.2002","Kasoloang"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.10","Bambaira","76.01.10.2003","Tampaure"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.10","Bambaira","76.01.10.2004","Kaluku Nangka"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.11","Sarjo","76.01.11.2001","Sarjo"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.11","Sarjo","76.01.11.2002","Maponu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.11","Sarjo","76.01.11.2003","Letawa"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.11","Sarjo","76.01.11.2004","Sarude"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.12","Lariang","76.01.12.2001","Parabu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.12","Lariang","76.01.12.2002","Kenangan"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.12","Lariang","76.01.12.2003","Bajawali"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.12","Lariang","76.01.12.2004","Singgani"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.12","Lariang","76.01.12.2005","Kulu"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.12","Lariang","76.01.12.2006","Batu Matoru"
"76","Sulawesi Barat","76.01","Kabupaten Pasangkayu","76.01.12","Lariang","76.01.12.2007","Bambakoro"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.1002","Binanga"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.1003","Mamunyu"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.1012","Karema"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.1013","Rimuku"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.2005","Bambu"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.2006","Karampuang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.2010","Tadui"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.01","Mamuju","76.02.01.2014","Batu Pannu"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.1001","Galung"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.1002","Kasambang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.1014","Dayanginna"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.2003","Orobatu"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.2006","Takandeang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.2009","Bela"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.2010","Taan"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.2011","Tampalang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.2012","Rantedoda"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.02","Tapalang","76.02.02.2013","Kopeang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.1001","Sinyonyoi"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.1002","Bebanga"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.1003","Kalukku"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.1014","Sinyonyoi Selatan"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.2004","Sondoang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.2005","Beru-Beru"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.2006","Belang Belang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.2007","Kabuloang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.2008","Keang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.2009","Pokkang"
"76","Sulawesi Barat","76.02","Kabupaten Mamuju","76.02.03","Kalukku","76.02.03.2010","Guliling"
