province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1001","Sungailiat"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1002","Sri Menanti"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1003","Kudai"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1004","Sinar Baru"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1005","Kenanga"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1006","Parit Padang"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1008","Sinar Jaya Jelutung"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1009","Matras"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1010","Jelitik"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1011","Surya Timur"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1012","Lubuk Kelik"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.1013","Bukit Betung"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.01","Sungailiat","19.01.01.2007","Rebo"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.02","Belinyu","19.01.02.1001","Kuto Panji"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.02","Belinyu","19.01.02.1002","Air Jukung"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.02","Belinyu","19.01.02.1003","Bukit Ketok"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.02","Belinyu","19.01.02.1009","Remodong Indah"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.02","Belinyu","19.01.02.1010","Air Asam"
"19","Kepulauan Bangka Belitung","19.01","Kabupaten Bangka","19.01.02","Belinyu","19.01.02.1011","Mantung"
