province_code,province_name,regency_code,regency_name,district_code,district_name,village_code,village_name
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2001","Benua Lawas"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2002","Tabanio"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2003","Kuala Tambangan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2004","Takisung"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2005","Gunung Makmur"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2006","Benua Tengah"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2007","Ranggang"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2008","Pagatan Besar"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2009","Batilai"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2010","Ranggang Dalam"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2011","Telaga langsat"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.01","Takisung","63.01.01.2012","Sumber Makmur"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2001","Sabuhur"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2002","Jorong"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2003","Asam-Asam"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2004","Batalang"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2005","Swarangan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2006","Muara Asam-Asam"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2007","Alur"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2008","Asri Mulya"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2009","Karang Rejo"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2010","Asam Jaya"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.02","Jorong","63.01.02.2011","Simpang Empat"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.1001","Sarang Halang"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.1002","Karang Taruna"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.1003","Pelaihari"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.1004","Angsau"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.1005","Pabahanan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2006","Bumi Jaya"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2008","Sungai Riam"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2009","Tampang"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2010","Telaga"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2011","Panjaratan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2012","Atu-atu"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2015","Panggung"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2016","Tungkaran"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2017","Ujung Batu"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2020","Panggung Baru"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2024","Ambungan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2025","Guntung Besar"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2026","Kampung Baru"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2027","Sumber Mulia"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.03","Pelaihari","63.01.03.2029","Pemuda"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2001","Sungai Bakau"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2002","Maluka Baulin"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2003","Bawah Layung"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2004","Tambak Sarinah"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2005","Kali Besar"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2006","Handil Negara"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2007","Padang Luas"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2008","Kurau"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2017","Tambak Karya"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2018","Raden"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.04","Kurau","63.01.04.2019","Sarikandi"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2001","Benua Raya"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2002","Bati-Bati"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2003","Ujung"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2004","Liang Anggang"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2005","Bentok Kampung"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2006","Bentok Darat"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2007","Banyu Irang"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2008","Nusa Indah"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2009","Pandahan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2010","Padang"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2011","Ujung Baru"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2012","Sambangan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2013","Kait-kait"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.05","Bati Bati","63.01.05.2014","Kait-kait Baru"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.06","Panyipatan","63.01.06.2001","Batu Tungku"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.06","Panyipatan","63.01.06.2002","Panyipatan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.06","Panyipatan","63.01.06.2003","Kandangan Baru"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.06","Panyipatan","63.01.06.2004","Kandangan Lama"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.06","Panyipatan","63.01.06.2005","Batakan"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.06","Panyipatan","63.01.06.2006","Kuringkit"
"63","Kalimantan Selatan","63.01","Kabupaten Tanah Laut","63.01.06","Panyipatan","63.01.06.2007","Tanjung Dewa"
